Manufacturer,Series,Focal Length,T-Stop,Prime / Zoom / Special,Format,Mount,Anamorphic / Spherical,Anamorphic Squeeze Factor,Anamorphic Location,Housing,Front Diameter (mm),Close Focus,Length (in),Film Compatibility,Image Circle (mm),Iris Blade Count,Extender,LDS,i/Data,Support Recommended,Support Post Length (mm),Weight (lbs),Manufacture Year,Expander,Heden Motor Size,Size,Notes,Use Case,Look,Bokeh,Flare,Focus Falloff,Breathing,Focus Scale,Original Name,Needs Review,Confidence Score
Sony,GM,16-35,F2.8,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,16-35mm Sony GM F2.8,False,0.8235294117647058
Sony,GM,24-70,F2.8,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-70mm Sony GM F2.8,False,0.8235294117647058
Sony,GM,14,F1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,14mm Sony FE GM F1.8,False,0.75
Sony,GM,24,F1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,24mm Sony FE GM F1.4,False,0.75
Sony,GM,35,F1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Sony FE GM F1.4,False,0.75
Sony,GM,50,F1.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Sony FE GM F1.2,False,0.75
Sony,GM,85,F1.4,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Sony FE GM F1.4,False,0.75
Sony,Fe,16-35,T3.1,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,FE C 16-35mm G Sony Zoom T3.1,False,0.782608695652174
Ancient Optics,,35,T2.1,Prime,,LPL,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,LPL,,,,,,,,35mm Statera Anamorphic 1.5x T2.1 - Ancient Optics (LPL),True,0.4583333333333333
Ancient Optics,,40,T2.1,Prime,,LPL,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,LPL,,,,,,,,40mm Statera Anamorphic 1.5x T2.1 - Ancient Optics (LPL),True,0.4583333333333333
Ancient Optics,,135,T2.1,Prime,,,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,135mm Statera Anamorphic 1.5x T2.1 - Ancient Optics,True,0.4545454545454545
Ancient Optics,,50,T2.1,Prime,,,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,50mm Statera Anamorphic 1.5x T2.1 - Ancient Optics,True,0.4418604651162791
Ancient Optics,,75,T2.1,Prime,,,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,75mm Statera Anamorphic 1.5x T2.1 - Ancient Optics,True,0.4418604651162791
Ancient Optics,,95,T2.1,Prime,,,Anamorphic,1.5x,,Ancient Optics,,,,,,,,,,,,,,,,,,,,,,,,,95mm Statera Anamorphic 1.5x T2.1 - Ancient Optics,True,0.4418604651162791
,Macro,100,T2.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,"TOKINA CINEMA AT-X 100MM MACRO T2.9 - MF12"" FD 85MM",True,0.2857142857142857
,Vista One,105,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,105mm TOKINA VISTA ONE T1.5 - FD 114MM,True,0.4838709677419355
,Vista One,135,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm TOKINA VISTA ONE T1.5 - FD 114MM,True,0.4838709677419355
,Vista One,18,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm TOKINA VISTA ONE T1.5 - FD 114MM,True,0.4666666666666667
,Vista One,25,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm TOKINA VISTA ONE T1.5 - FD 114MM,True,0.4666666666666667
,Vista One,35,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm TOKINA VISTA ONE T1.5 - FD 114MM,True,0.4666666666666667
,Vista One,50,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm TOKINA VISTA ONE T1.5 - FD 114MM,True,0.4666666666666667
,Vista One,85,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm TOKINA VISTA ONE T1.5 - FD 114MM,True,0.4666666666666667
Duclos,,11-16,T2.8,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-16mm Duclos Tokina T2.8,False,0.6086956521739131
Tribe7,,20.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,ST,,,,,,,,20.7mm Tribe7 Blackwing7 Production (ST) T1.9,True,0.4
Tribe7,,37,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T/XFlare,,,,,,,,37mm Tribe7 Blackwing7 Binary (T/XFlare) T1.9,True,0.475
Tribe7,,57,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T/XFlare,,,,,,,,57mm Tribe7  Blackwing7 Binary (T/XFlare) T1.9,True,0.475
Tribe7,,77,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T/XFlare,,,,,,,,77mm Tribe7 Blackwing7 Binary (T/XFlare) T1.8,True,0.475
Tribe7,,20.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,XT,,,,,,,,20.7mm Tribe7 Blackwing7 Production (XT) T1.9,True,0.4
Tribe7,,20.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,20.7mm Tribe7 Blackwing7 Production (T) T1.9,True,0.3846153846153846
Tribe7,,23.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,23.7mm Tribe7 Blackwing7 Production (T) T1.9,True,0.3846153846153846
Tribe7,,20.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,S,,,,,,,,20.7mm Tribe7 Blackwing7 Production (S) T1.9,True,0.3846153846153846
Tribe7,,23.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,S,,,,,,,,23.7mm Tribe7 Blackwing7 Production (S) T1.9,True,0.3846153846153846
Tribe7,,20.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,B,,,,,,,,20.7mm  Tribe7 Blackwing7 Production (B) T1.9,True,0.3846153846153846
Tribe7,,23.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,B,,,,,,,,23.7mm  Tribe7 Blackwing7 Production (B) T1.9,True,0.3846153846153846
Tribe7,,20.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,X,,,,,,,,20.7mm Tribe7 Blackwing7 Production (X) T1.9,True,0.3846153846153846
Tribe7,,107,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,XT,,,,,,,,107mm Tribe7 Blackwing7 Production (XT) T1.8,True,0.3846153846153846
Tribe7,,107,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,107mm Tribe7 Blackwing7 Production (T) T1.8,True,0.3684210526315789
Tribe7,,107,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,S,,,,,,,,107mm Tribe7 Blackwing7 Production (S) T1.8,True,0.3684210526315789
Tribe7,,107,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,B,,,,,,,,107mm Tribe7 Blackwing7 Production (B) T1.8,True,0.3684210526315789
Tribe7,,107,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,X,,,,,,,,107mm Tribe7  Blackwing7 Production (X) T1.8,True,0.3684210526315789
Tribe7,,27,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,XT,,,,,,,,27mm Tribe7 Blackwing7 Production (XT) T1.9,True,0.3684210526315789
Tribe7,,37,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,XT,,,,,,,,37mm Tribe7 Blackwing7 Production (XT) T1.9,True,0.3684210526315789
Tribe7,,47,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,XT,,,,,,,,47mm Tribe7 Blackwing7 Production (XT) T1.9,True,0.3684210526315789
Tribe7,,57,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,XT,,,,,,,,57mm Tribe7 Blackwing7 Production (XT) T1.9,True,0.3684210526315789
Tribe7,,77,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,XT,,,,,,,,77mm Tribe7 Blackwing7 Production (XT) T1.8,True,0.3684210526315789
Tribe7,,17,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,17mm Tribe7 Blackwing7 Production (T) T1.9,True,0.3513513513513513
Tribe7,,27,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,27mm Tribe7 Blackwing7 Production (T) T1.9,True,0.3513513513513513
Tribe7,,37,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,37mm Tribe7 Blackwing7 Production (T) T1.9,True,0.3513513513513513
Tribe7,,47,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,47mm Tribe7 Blackwing7 Production (T) T1.9,True,0.3513513513513513
Tribe7,,57,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,57mm Tribe7 Blackwing7 Production (T) T1.9,True,0.3513513513513513
Tribe7,,77,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,77mm Tribe7 Blackwing7 Production (T) T1.8,True,0.3513513513513513
Tribe7,,27,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,S,,,,,,,,27mm Tribe7 Blackwing7 Production (S) T1.9,True,0.3513513513513513
Tribe7,,37,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,S,,,,,,,,37mm Tribe7 Blackwing7 Production (S) T1.9,True,0.3513513513513513
Tribe7,,47,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,S,,,,,,,,47mm Tribe7 Blackwing7 Production (S) T1.9,True,0.3513513513513513
Tribe7,,57,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,S,,,,,,,,57mm Tribe7 Blackwing7 Production (S) T1.9,True,0.3513513513513513
Tribe7,,77,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,S,,,,,,,,77mm Tribe7 Blackwing7 Production (S) T1.8,True,0.3513513513513513
Tribe7,,27,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,B,,,,,,,,27mm Tribe7 Blackwing7 Production (B) T1.9,True,0.3513513513513513
Tribe7,,37,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,B,,,,,,,,37mm Tribe7 Blackwing7 Production (B) T1.9,True,0.3513513513513513
Tribe7,,47,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,B,,,,,,,,47mm Tribe7 Blackwing7 Production (B) T1.9,True,0.3513513513513513
Tribe7,,57,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,B,,,,,,,,57mm Tribe7  Blackwing7 Production (B) T1.9,True,0.3513513513513513
Tribe7,,77,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,B,,,,,,,,77mm Tribe7 Blackwing7 Production (B) T1.8,True,0.3513513513513513
Tribe7,,27,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,X,,,,,,,,27mm Tribe7 Blackwing7 Production (X) T1.9,True,0.3513513513513513
Tribe7,,37,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,X,,,,,,,,37mm Tribe7 Blackwing7 Production (X) T1.9,True,0.3513513513513513
Tribe7,,47,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,X,,,,,,,,47mm Tribe7 Blackwing7 Production (X) T1.9,True,0.3513513513513513
Tribe7,,57,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,X,,,,,,,,57mm Tribe7  Blackwing7 Production (X) T1.9,True,0.3513513513513513
Tribe7,,77,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,X,,,,,,,,77mm Tribe7 Blackwing7 Production (X) T1.8,True,0.3513513513513513
Tribe7,,137,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,XT,,,,,,,,137mm Tribe7 Blackwing7 Production (XT) T2,True,0.3513513513513513
Tribe7,,137,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,137mm Tribe7 Blackwing7 Production (T) T2,True,0.3333333333333333
Tribe7,,137,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,S,,,,,,,,137mm Tribe7 Blackwing7 Production (S) T2,True,0.3333333333333333
Tribe7,,137,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,B,,,,,,,,137mm Tribe7 Blackwing7 Production (B) T2,True,0.3333333333333333
Tribe7,,137,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,X,,,,,,,,137mm Tribe7  Blackwing7 Production (X) T2,True,0.3333333333333333
Tribe7,,20.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,BX,,,,,,,,20.7mm Tribe7 Blackwing7 Binary (BX) T1.9,True,0.4444444444444444
Tribe7,,23.7,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,23.7mm Tribe7 Blackwing7 Binary (T) T1.9,True,0.4285714285714285
Tribe7,,107,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,107mm Tribe7 Blackwing7 Binary (T) T1.8,True,0.4117647058823529
Tribe7,,17,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,17mm Tribe7 Blackwing7 Binary (T) T1.9,True,0.3939393939393939
Tribe7,,27,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,27mm Tribe7 Blackwing7 Binary (T) T1.9,True,0.3939393939393939
Tribe7,,47,T1.9,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,47mm Tribe7 Blackwing7 Binary (T) T1.9,True,0.3939393939393939
Tribe7,,137,T2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,T,,,,,,,,137mm Tribe7 Blackwing7 Binary (T) T2,True,0.375
,One,17.5,T1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5mm  Vantage One T1,True,0.5
,One,120,T1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,120mm Vantage One T1,True,0.4705882352941176
,One,21,T1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Vantage One T1,True,0.4375
,One,25,T1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Vantage One T1,True,0.4375
,One,32,T1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Vantage One T1,True,0.4375
,One,40,T1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Vantage One T1,True,0.4375
,One,50,T1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Vantage One T1,True,0.4375
,One,65,T1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Vantage One T1,True,0.4375
,One,90,T1,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,90mm Vantage One T1,True,0.4375
Voigtlander,,12,F5.6,Prime,,E-MOUNT,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12MM Voigtlander Ultra Wide-Heliar Aspherical III F5.6 E-mount,True,0.3090909090909091
Voigtlander,,15,F4.5,Prime,,E-MOUNT,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15mm Voigtlander Super Wide-Heliar Aspherical III F4.5 E-mount,True,0.3090909090909091
Voigtlander,,10,F5.6,Prime,,EOS,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,10MM Voigtlander Heliar-Hyper Wide Aspherical F5.6 EOS-mount,True,0.3148148148148148
Voigtlander,,10,F5.6,Prime,,E-MOUNT,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,10MM Voigtlander Heliar-Hyper Wide Aspherical F5.6 E-mount,True,0.3269230769230769
Voigtlander,,36-82,T3.1,Zoom,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,36-82mm Voigtlander Zoomar Zoom T3.1 - GL Optics,True,0.5609756097560976
Xelmus,Apollo,135,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Xelmus Apollo Anamorphic T2.8,False,0.6129032258064516
Xelmus,Apollo,100,T2.3,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Xelmus Apollo Anamorphic T2.3,False,0.6129032258064516
Xelmus,Apollo,135,T2.8,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Xelmus Apollo Anamorphic T2.8,False,0.6129032258064516
Xelmus,Apollo,32,T2.0,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,32mm Xelmus Apollo Anamorphic T2.0,False,0.6
Xelmus,Apollo,50,T1.7,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Xelmus Apollo Anamorphic T1.7,False,0.6
Xelmus,Apollo,60,T1.6,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,60mm Xelmus Apollo Anamorphic T1.6,False,0.6
Xelmus,Apollo,75,T2.0,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,75mm Xelmus Apollo Anamorphic T2.0,False,0.6
Xelmus,Apollo,40,T2,Prime,,,Anamorphic,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Xelmus Apollo Anamorphic T2,True,0.5714285714285714
Zeiss,,21,F2.8,Prime,,E-MOUNT,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Zeiss Loxia F2.8 E-Mount,True,0.44
Zeiss,,25,F2.4,Prime,,E-MOUNT,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Zeiss Loxia F2.4 E-Mount,True,0.44
Zeiss,,35,F2.0,Prime,,E-MOUNT,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Zeiss Loxia F2.0 E-Mount,True,0.44
Zeiss,,50,F2.0,Prime,,E-MOUNT,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Zeiss Loxia F2.0 E-Mount,True,0.44
Zeiss,Super Speed,85,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Zeiss Super Speed T1.3 - Special FX Halatious,True,0.5
Zeiss,Ultra Prime,100,T1.9,Prime,,,Spherical,,,,,,,,,,,Yes,,,,,,,,,LDS,,,,,,,,100mm Zeiss Ultra Prime T1.9 (LDS) - Uncoated,False,0.7894736842105263
Zeiss,Ultra Prime,135,T1.9,Prime,,,Spherical,,,,,,,,,,,Yes,,,,,,,,,LDS,,,,,,,,135mm Zeiss Ultra Prime T1.9 (LDS) - Uncoated,False,0.7894736842105263
Zeiss,,100,T2.1,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,100mm Zeiss Contax Prime T2.1 - GL Optics,True,0.5
Zeiss,,135,T2.9,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,135mm Zeiss Contax Prime T2.9 - GL Optics,True,0.5
Zeiss,,21,T2.9,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,21mm Zeiss Contax Prime T2.9 - GL Optics,True,0.4848484848484848
Zeiss,,28,T2.1,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,28mm Zeiss Contax Prime T2.1 - GL Optics,True,0.4848484848484848
Zeiss,,35,T1.5,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,35mm Zeiss Contax Prime T1.5 - GL Optics,True,0.4848484848484848
Zeiss,,50,T1.5,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,50mm Zeiss Contax Prime T1.5 - GL Optics,True,0.4848484848484848
Zeiss,,85,T1.5,Prime,,,Spherical,,,Gl Optics,,,,,,,,,,,,,,,,,,,,,,,,,85mm Zeiss Contax Prime T1.5 - GL Optics,True,0.4848484848484848
Zeiss,Supreme Prime Radiance,100,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,Supreme Prime Radiance,135,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,Supreme Prime Radiance,18,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,Supreme Prime Radiance,21,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,Supreme Prime Radiance,25,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,Supreme Prime Radiance,29,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,Supreme Prime Radiance,35,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,Supreme Prime Radiance,40,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,Supreme Prime Radiance,50,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,Supreme Prime Radiance,65,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,Supreme Prime Radiance,85,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Zeiss Supreme Prime Radiance T1.5,False,1.0
Zeiss,,12,T2.1,Prime,S16,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12mm ZEISS S16 TECHNOVISION T2.1,True,0.3928571428571428
Zeiss,Supreme Prime,100,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,100mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Supreme Prime,135,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,135mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Supreme Prime,150,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,150mm Zeiss Supreme Prime T1.8,False,1.0
Zeiss,Supreme Prime,200,T2.2,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,200mm Zeiss Supreme Prime T2.2,False,1.0
Zeiss,Macro,60,T3.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,Macro,,,,,,,60mm Zeiss Macro T3.0,False,0.8888888888888888
Zeiss,Supreme Prime,15,T1.8,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15mm Zeiss Supreme Prime T1.8,False,1.0
Zeiss,Supreme Prime,18,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,18mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Supreme Prime,21,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,21mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Supreme Prime,25,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Supreme Prime,29,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,29mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Supreme Prime,35,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,35mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Supreme Prime,40,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,40mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Supreme Prime,50,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Supreme Prime,65,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,65mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Supreme Prime,85,T1.5,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,85mm Zeiss Supreme Prime T1.5,False,1.0
Zeiss,Compact Zoom,70-200,T2.10,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm Zeiss Compact Zoom T2.10,False,1.0
Zeiss,Compact Zoom,70-200,T2.11,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm Zeiss Compact Zoom T2.11,False,1.0
Zeiss,Compact Zoom,70-200,T2.12,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm Zeiss Compact Zoom T2.12,False,1.0
Zeiss,Compact Zoom,70-200,T2.9,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm Zeiss Compact Zoom T2.9,False,1.0
Zeiss,Compact Zoom,70-200,T2.9,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,70-200mm Zeiss Compact Zoom T2.9,False,1.0
Zeiss,Compact Zoom,15-30,T2.9,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-30mm Zeiss Compact Zoom T2.9,False,1.0
Zeiss,Compact Zoom,28-80,T2.9,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,28-80mm Zeiss Compact Zoom T2.9,False,1.0
Zeiss,,11-110,T2.2,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-110mm Zeiss Zoom T2.2,False,0.8571428571428571
Zeiss,,12-120,T2.4,Zoom,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-120mm  Zeiss Zoom T2.4,False,0.8571428571428571
Zeiss,,300,T3.0,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,300mm Zeiss T3.0,False,0.8571428571428571
Zeiss,Super Speed,25,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,25mm Zeiss Super Speed T1.3 - Special FX,False,0.6363636363636364
Zeiss,Super Speed,50,T1.3,Prime,,,Spherical,,,,,,,,,,,,,,,,,,,,,,,,,,,,50mm Zeiss Super Speed T1.3 - Special FX,False,0.6363636363636364
